               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.023002,           0.0064173,          0.00015615,             0.91522,             0.89735,             0.92837,              0.6286,            0.025486,           0.0044413,          6.3341e-05,            0.006898,            0.006898,            0.006898
                  96,            0.022781,           0.0064249,            0.000157,             0.91232,             0.89578,             0.92726,             0.62811,            0.025492,           0.0044424,          6.3098e-05,            0.006865,            0.006865,            0.006865
                  97,            0.022788,           0.0063813,          0.00015844,             0.90626,              0.9028,             0.92746,             0.62826,            0.025492,           0.0044418,          6.2981e-05,            0.006832,            0.006832,            0.006832
                  98,            0.022944,           0.0063724,          0.00015669,             0.90425,             0.90331,             0.92671,             0.62921,            0.025489,           0.0044412,          6.2672e-05,            0.006799,            0.006799,            0.006799
                  99,            0.022332,           0.0063044,          0.00015612,             0.90133,             0.90137,             0.92496,             0.62955,            0.025469,           0.0044423,          6.2445e-05,            0.006766,            0.006766,            0.006766
                 100,            0.022575,           0.0063702,          0.00015736,             0.90127,             0.90132,             0.92491,             0.62931,            0.025452,            0.004443,          6.2461e-05,            0.006733,            0.006733,            0.006733
                 101,            0.022766,           0.0062533,          0.00015568,             0.90583,             0.89338,              0.9247,             0.62958,            0.025448,           0.0044463,          6.2314e-05,              0.0067,              0.0067,              0.0067
                 102,            0.022447,           0.0062416,          0.00015613,             0.90431,              0.8947,             0.92479,             0.62965,            0.025438,           0.0044519,          6.2288e-05,            0.006667,            0.006667,            0.006667
                 103,            0.022811,           0.0063485,          0.00015449,             0.90487,             0.89536,             0.92488,             0.62995,             0.02543,           0.0044543,          6.2075e-05,            0.006634,            0.006634,            0.006634
                 104,            0.022516,            0.006196,          0.00015544,             0.90367,             0.89603,             0.92495,             0.63046,            0.025426,           0.0044573,           6.195e-05,            0.006601,            0.006601,            0.006601
                 105,            0.022495,           0.0062822,          0.00015033,             0.90427,             0.89603,             0.92411,             0.63067,            0.025432,           0.0044597,          6.1653e-05,            0.006568,            0.006568,            0.006568
                 106,            0.022344,            0.006212,          0.00015357,              0.9051,             0.89669,             0.92441,             0.63003,            0.025448,           0.0044626,          6.1525e-05,            0.006535,            0.006535,            0.006535
                 107,            0.022378,           0.0063064,          0.00016638,             0.90302,             0.89603,              0.9241,              0.6303,            0.025447,           0.0044623,          6.1328e-05,            0.006502,            0.006502,            0.006502
                 108,            0.022262,           0.0062125,          0.00015028,             0.90412,             0.89272,             0.92346,             0.63018,            0.025442,           0.0044622,          6.1214e-05,            0.006469,            0.006469,            0.006469
                 109,            0.022126,           0.0061751,          0.00014787,             0.90416,             0.89338,             0.92341,                0.63,            0.025437,           0.0044637,          6.1087e-05,            0.006436,            0.006436,            0.006436
                 110,            0.022333,           0.0062841,          0.00014924,             0.90528,             0.89241,             0.92306,             0.62953,             0.02543,            0.004466,          6.0997e-05,            0.006403,            0.006403,            0.006403
                 111,            0.022069,           0.0062007,           0.0001479,             0.90624,             0.88976,             0.92252,             0.62986,            0.025423,           0.0044675,          6.0924e-05,             0.00637,             0.00637,             0.00637
                 112,            0.022058,           0.0062042,          0.00014982,             0.90631,             0.89048,             0.92237,              0.6296,            0.025418,           0.0044689,           6.083e-05,            0.006337,            0.006337,            0.006337
                 113,            0.022189,            0.006155,          0.00087645,             0.90578,             0.89136,             0.92265,             0.62917,            0.025411,           0.0044684,          6.0707e-05,            0.006304,            0.006304,            0.006304
                 114,            0.022078,           0.0062268,          0.00014295,             0.90644,             0.89187,             0.92269,             0.62862,            0.025413,           0.0044691,          6.0324e-05,            0.006271,            0.006271,            0.006271
                 115,             0.02179,           0.0061714,          0.00014484,             0.90625,             0.88983,              0.9218,             0.62899,            0.025416,           0.0044692,          6.0035e-05,            0.006238,            0.006238,            0.006238
                 116,            0.022148,           0.0062841,          0.00015018,             0.90666,             0.89205,             0.92209,             0.62886,            0.025416,           0.0044697,          5.9806e-05,            0.006205,            0.006205,            0.006205
                 117,             0.02203,           0.0062747,          0.00014428,             0.90599,             0.89205,             0.92219,             0.62847,            0.025422,           0.0044701,            5.96e-05,            0.006172,            0.006172,            0.006172
                 118,            0.021635,           0.0060148,          0.00014372,             0.90586,             0.89218,             0.92226,             0.62815,            0.025423,           0.0044696,          5.9317e-05,            0.006139,            0.006139,            0.006139
                 119,             0.02181,           0.0061635,          0.00014557,             0.91231,              0.8894,             0.92295,             0.62935,            0.025418,           0.0044689,          5.9272e-05,            0.006106,            0.006106,            0.006106
                 120,              0.0219,            0.006109,          0.00014334,             0.91176,              0.8894,             0.92311,             0.62973,            0.025415,           0.0044678,          5.9235e-05,            0.006073,            0.006073,            0.006073
                 121,            0.021522,           0.0061041,          0.00014975,             0.91173,              0.8892,             0.92284,             0.62952,            0.025408,            0.004466,           5.909e-05,             0.00604,             0.00604,             0.00604
                 122,            0.021617,           0.0061319,           0.0001429,             0.91197,             0.89007,             0.92185,             0.62965,            0.025406,           0.0044647,          5.8874e-05,            0.006007,            0.006007,            0.006007
                 123,             0.02171,           0.0060971,          0.00013977,             0.91172,             0.88918,              0.9209,             0.63062,            0.025403,           0.0044633,           5.876e-05,            0.005974,            0.005974,            0.005974
                 124,            0.021623,           0.0060207,           0.0001403,             0.91192,             0.89134,             0.92175,             0.63053,              0.0254,           0.0044628,          5.8655e-05,            0.005941,            0.005941,            0.005941
                 125,            0.021595,           0.0059739,          0.00014177,             0.91076,             0.89218,             0.92201,             0.62997,            0.025402,           0.0044627,          5.8549e-05,            0.005908,            0.005908,            0.005908
                 126,            0.021538,           0.0060476,          0.00014164,             0.90994,             0.89073,             0.92094,             0.62996,            0.025405,           0.0044625,          5.8385e-05,            0.005875,            0.005875,            0.005875
                 127,            0.021419,           0.0059992,          0.00014101,             0.91137,             0.89139,             0.92191,             0.63011,            0.025403,            0.004462,          5.8302e-05,            0.005842,            0.005842,            0.005842
                 128,            0.021396,           0.0060448,          0.00013904,             0.91485,             0.88938,             0.92206,             0.63035,            0.025404,           0.0044607,          5.8155e-05,            0.005809,            0.005809,            0.005809
                 129,            0.021311,            0.005853,          0.00013904,             0.91225,             0.89272,             0.92204,               0.631,            0.025404,           0.0044596,          5.8014e-05,            0.005776,            0.005776,            0.005776
                 130,            0.021198,           0.0060135,          0.00013784,             0.91321,             0.89198,             0.92185,             0.63069,            0.025406,           0.0044593,          5.7822e-05,            0.005743,            0.005743,            0.005743
                 131,            0.021098,           0.0059623,          0.00013857,             0.91006,             0.89073,             0.91935,             0.63031,            0.025407,           0.0044587,          5.7687e-05,             0.00571,             0.00571,             0.00571
                 132,            0.021213,           0.0060403,          0.00014034,             0.90954,             0.89222,             0.91965,             0.63085,            0.025405,           0.0044582,           5.761e-05,            0.005677,            0.005677,            0.005677
                 133,            0.021127,           0.0059284,          0.00013844,              0.9096,             0.89289,             0.92013,             0.63108,            0.025402,           0.0044587,          5.7426e-05,            0.005644,            0.005644,            0.005644
                 134,            0.021054,            0.005889,          0.00013795,              0.9103,             0.89205,             0.91979,             0.63069,            0.025405,           0.0044592,          5.7369e-05,            0.005611,            0.005611,            0.005611
                 135,            0.021072,           0.0060474,          0.00014047,             0.91034,             0.89429,             0.92047,             0.63076,             0.02541,           0.0044602,          5.7254e-05,            0.005578,            0.005578,            0.005578
                 136,            0.020967,           0.0059047,          0.00013569,             0.90964,              0.8947,             0.92065,             0.63106,            0.025414,           0.0044608,          5.7106e-05,            0.005545,            0.005545,            0.005545
                 137,            0.020936,           0.0058554,          0.00013748,             0.90971,              0.8947,             0.92051,             0.63052,            0.025419,            0.004462,          5.6998e-05,            0.005512,            0.005512,            0.005512
                 138,            0.021078,           0.0059352,          0.00013765,             0.90955,             0.89236,             0.92085,             0.63045,            0.025424,           0.0044621,          5.6832e-05,            0.005479,            0.005479,            0.005479
                 139,            0.020901,           0.0059129,          0.00013781,             0.90953,              0.8921,             0.92074,             0.63121,            0.025431,           0.0044632,          5.6799e-05,            0.005446,            0.005446,            0.005446
                 140,            0.020871,           0.0058016,          0.00013592,              0.9103,             0.89384,             0.91999,             0.63107,            0.025432,           0.0044644,          5.6636e-05,            0.005413,            0.005413,            0.005413
                 141,             0.02093,           0.0059048,          0.00013459,             0.91099,             0.89472,             0.92064,              0.6312,            0.025425,           0.0044633,          5.6464e-05,             0.00538,             0.00538,             0.00538
                 142,            0.020772,           0.0059594,          0.00013254,             0.91234,             0.89604,             0.92118,             0.63102,            0.025425,           0.0044633,          5.6281e-05,            0.005347,            0.005347,            0.005347
