               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.040735,            0.036538,          0.00010834,              0.8076,             0.69276,             0.78458,             0.52048,            0.036605,            0.024407,          2.8826e-05,            0.008317,            0.008317,            0.008317
                  36,             0.04068,            0.036746,           0.0001084,              0.8061,             0.69388,             0.78466,             0.52067,            0.036588,            0.024394,          2.8614e-05,           0.0082675,           0.0082675,           0.0082675
                  37,            0.040649,            0.036443,           0.0001071,             0.80623,             0.69556,             0.78517,             0.52098,            0.036567,             0.02438,          2.8403e-05,            0.008218,            0.008218,            0.008218
                  38,             0.04051,            0.036521,          0.00010745,             0.80652,             0.69664,             0.78575,             0.52144,            0.036546,            0.024369,          2.8192e-05,           0.0081685,           0.0081685,           0.0081685
                  39,            0.040632,            0.036454,          0.00010505,             0.80752,             0.69523,             0.78588,             0.52155,            0.036527,            0.024356,          2.7935e-05,            0.008119,            0.008119,            0.008119
                  40,            0.040574,            0.036439,          0.00010563,             0.80773,             0.69477,             0.78604,             0.52186,             0.03651,            0.024347,          2.7724e-05,           0.0080695,           0.0080695,           0.0080695
                  41,            0.040507,            0.036513,          0.00010455,             0.80843,             0.69481,             0.78608,             0.52211,              0.0365,            0.024335,          2.7529e-05,             0.00802,             0.00802,             0.00802
                  42,            0.040456,            0.036376,          0.00010352,             0.80975,             0.69385,             0.78655,             0.52259,            0.036486,            0.024328,          2.7289e-05,           0.0079705,           0.0079705,           0.0079705
                  43,            0.040447,            0.036354,          0.00010378,             0.80788,             0.69481,             0.78669,             0.52266,            0.036465,            0.024316,           2.712e-05,            0.007921,            0.007921,            0.007921
                  44,            0.040369,            0.036371,          0.00010218,             0.80909,             0.69443,             0.78682,             0.52287,            0.036451,            0.024305,          2.6872e-05,           0.0078715,           0.0078715,           0.0078715
                  45,            0.040299,            0.036369,          0.00010311,             0.80879,             0.69439,             0.78663,             0.52319,            0.036439,              0.0243,          2.6696e-05,            0.007822,            0.007822,            0.007822
                  46,             0.04029,            0.036186,          0.00010364,              0.8085,               0.695,             0.78695,             0.52343,            0.036429,            0.024289,          2.6555e-05,           0.0077725,           0.0077725,           0.0077725
                  47,            0.040227,            0.036312,           0.0001018,             0.80658,             0.69662,             0.78723,             0.52358,             0.03642,            0.024278,          2.6344e-05,            0.007723,            0.007723,            0.007723
                  48,            0.040353,            0.036272,          9.9454e-05,             0.80826,             0.69504,             0.78712,              0.5238,            0.036404,            0.024266,          2.6088e-05,           0.0076735,           0.0076735,           0.0076735
                  49,             0.04025,            0.036213,          0.00010058,              0.8089,             0.69519,             0.78718,             0.52423,            0.036385,            0.024258,          2.5912e-05,            0.007624,            0.007624,            0.007624
                  50,            0.040223,            0.036398,          0.00010048,             0.80869,             0.69489,             0.78728,             0.52464,            0.036366,             0.02425,          2.5757e-05,           0.0075745,           0.0075745,           0.0075745
                  51,            0.040148,            0.036309,          9.9252e-05,             0.80784,             0.69508,              0.7874,             0.52476,            0.036351,            0.024242,           2.559e-05,            0.007525,            0.007525,            0.007525
                  52,            0.040125,            0.036064,          9.7391e-05,             0.80978,             0.69465,             0.78764,             0.52507,             0.03634,            0.024239,          2.5373e-05,           0.0074755,           0.0074755,           0.0074755
                  53,            0.040032,             0.03634,          9.8035e-05,              0.8113,             0.69481,             0.78786,             0.52522,            0.036331,            0.024233,          2.5187e-05,            0.007426,            0.007426,            0.007426
                  54,            0.040036,            0.036049,          9.7696e-05,              0.8098,             0.69603,             0.78835,             0.52532,            0.036315,            0.024226,          2.4973e-05,           0.0073765,           0.0073765,           0.0073765
                  55,            0.040061,            0.036161,          9.6401e-05,             0.80938,             0.69607,             0.78858,             0.52574,            0.036302,            0.024216,          2.4724e-05,            0.007327,            0.007327,            0.007327
                  56,            0.039966,            0.035985,          9.6455e-05,             0.80929,             0.69615,             0.78832,             0.52603,            0.036289,            0.024209,           2.454e-05,           0.0072775,           0.0072775,           0.0072775
                  57,            0.040015,            0.036367,          9.5704e-05,             0.81112,             0.69534,             0.78835,              0.5262,             0.03628,            0.024203,          2.4377e-05,            0.007228,            0.007228,            0.007228
                  58,            0.039928,            0.035979,          9.4922e-05,             0.81093,             0.69557,             0.78842,              0.5262,            0.036267,            0.024202,          2.4186e-05,           0.0071785,           0.0071785,           0.0071785
                  59,             0.03994,            0.036157,          9.4207e-05,             0.81051,             0.69599,             0.78841,             0.52616,            0.036251,            0.024198,           2.395e-05,            0.007129,            0.007129,            0.007129
                  60,            0.039825,            0.035892,          9.2657e-05,             0.81117,             0.69417,             0.78867,             0.52643,            0.036234,            0.024192,          2.3722e-05,           0.0070795,           0.0070795,           0.0070795
                  61,            0.039863,            0.035968,          9.2283e-05,             0.80873,             0.69622,             0.78879,             0.52685,            0.036227,            0.024184,          2.3516e-05,             0.00703,             0.00703,             0.00703
                  62,            0.039927,            0.036057,          9.3447e-05,             0.80952,              0.6958,             0.78896,             0.52726,            0.036204,            0.024173,          2.3322e-05,           0.0069805,           0.0069805,           0.0069805
                  63,            0.039812,            0.035781,          9.1584e-05,             0.80894,             0.69714,             0.78911,             0.52758,            0.036183,             0.02416,          2.3096e-05,            0.006931,            0.006931,            0.006931
                  64,            0.039748,            0.035836,          9.0672e-05,             0.80905,             0.69767,             0.78903,              0.5277,             0.03617,            0.024151,          2.2868e-05,           0.0068815,           0.0068815,           0.0068815
                  65,             0.03972,            0.035762,          9.1143e-05,             0.80662,             0.70022,             0.78901,             0.52786,            0.036163,            0.024147,          2.2666e-05,            0.006832,            0.006832,            0.006832
                  66,            0.039701,            0.035944,          8.9988e-05,             0.80775,             0.69991,             0.78915,             0.52813,            0.036154,            0.024142,          2.2493e-05,           0.0067825,           0.0067825,           0.0067825
                  67,            0.039642,            0.035994,           8.819e-05,              0.8109,             0.69805,             0.78946,             0.52841,            0.036143,            0.024139,           2.227e-05,            0.006733,            0.006733,            0.006733
                  68,            0.039563,            0.035769,          8.9007e-05,             0.81065,             0.69697,             0.78955,              0.5288,            0.036131,            0.024133,          2.2086e-05,           0.0066835,           0.0066835,           0.0066835
                  69,            0.039677,            0.035744,          8.8005e-05,             0.81192,              0.6966,             0.78972,             0.52885,            0.036119,            0.024126,          2.1904e-05,            0.006634,            0.006634,            0.006634
                  70,            0.039478,            0.035884,           8.926e-05,             0.81102,              0.6974,             0.78969,             0.52904,            0.036107,            0.024123,          2.1769e-05,           0.0065845,           0.0065845,           0.0065845
                  71,            0.039571,            0.035659,          8.7757e-05,             0.81172,             0.69742,             0.79002,             0.52941,              0.0361,            0.024114,          2.1586e-05,            0.006535,            0.006535,            0.006535
                  72,            0.039609,            0.035908,          8.6726e-05,             0.81224,             0.69681,             0.79012,             0.52958,            0.036094,            0.024108,          2.1388e-05,           0.0064855,           0.0064855,           0.0064855
                  73,            0.039511,             0.03589,          8.7323e-05,             0.81278,             0.69653,             0.79031,             0.52952,            0.036089,            0.024104,          2.1209e-05,            0.006436,            0.006436,            0.006436
                  74,            0.039451,            0.035728,          8.6836e-05,              0.8109,             0.69842,             0.79057,             0.52976,            0.036085,            0.024098,           2.106e-05,           0.0063865,           0.0063865,           0.0063865
                  75,            0.039495,            0.035882,           8.651e-05,             0.81432,             0.69574,             0.79056,             0.52991,            0.036076,            0.024093,          2.0904e-05,            0.006337,            0.006337,            0.006337
                  76,            0.039415,            0.035644,          8.4102e-05,              0.8132,             0.69748,             0.79056,             0.53002,            0.036072,            0.024091,          2.0703e-05,           0.0062875,           0.0062875,           0.0062875
                  77,            0.039367,            0.035626,          8.4437e-05,               0.813,               0.697,             0.79069,             0.53008,            0.036068,            0.024087,          2.0514e-05,            0.006238,            0.006238,            0.006238
                  78,             0.03939,            0.035835,          8.4124e-05,             0.81053,             0.69877,             0.79058,             0.53013,             0.03606,            0.024085,           2.035e-05,           0.0061885,           0.0061885,           0.0061885
                  79,            0.039357,            0.035665,           8.313e-05,             0.81037,             0.70003,             0.79093,              0.5303,            0.036057,            0.024082,          2.0212e-05,            0.006139,            0.006139,            0.006139
                  80,            0.039274,            0.035813,          8.2329e-05,             0.81161,             0.69887,             0.79107,             0.53058,            0.036049,            0.024082,          2.0052e-05,           0.0060895,           0.0060895,           0.0060895
                  81,            0.039294,            0.035556,          8.2739e-05,             0.81266,              0.6985,             0.79109,             0.53091,            0.036043,            0.024078,          1.9929e-05,             0.00604,             0.00604,             0.00604
                  82,            0.039118,            0.035632,          8.1101e-05,             0.81162,             0.70005,             0.79119,             0.53112,            0.036039,            0.024075,          1.9733e-05,           0.0059905,           0.0059905,           0.0059905
